,names,scores,logfoldchanges,pvals,pvals_adj
5223,Pkp1,0.90196985,0.5304713,0.369012355794206,0.434397175028059
5224,Mfsd5,0.9008268,0.4279561,0.3695888655841725,0.434944206932601
5225,Miga1,0.8998759,0.43435973,0.37009740571835426,0.4354922056688674
5226,Tnip1,0.8997398,0.34454137,0.3701642405100539,0.43554047961282666
5227,Abcg8,0.8996019,0.4869175,0.37024431757832554,0.43560432678897326
5228,Hist2h2ac,0.8994996,1.0620657,0.3703242582404316,0.43566800458779165
5229,Gm6563,0.89851224,0.74150044,0.3708371911835887,0.43618021894633435
5230,Aamp,0.8984836,0.1792217,0.3707984329040074,0.4361650324309999
5231,Tln1,0.89740086,0.2744455,0.3713848418633452,0.43676348222482053
5232,Rpap3,0.8971647,0.5472178,0.37153933742296663,0.43691472606359316
5233,Commd10,0.89697236,0.5586527,0.37165056608034985,0.43698462253385617
5234,Kat14,0.8966198,0.41163415,0.37182219844085185,0.4371559673022626
5235,Gls,0.89570975,0.2192817,0.3722810876694511,0.43760402301629897
5236,Gm26532,0.89480424,0.47165608,0.37279274867032175,0.4381749414091857
5237,Med14,0.8946065,0.41053143,0.3728939174399596,0.4382633275386069
5238,Psen1,0.8935093,0.27313396,0.3734558731999602,0.4388932279580283
5239,Cab39,0.8933303,0.23182632,0.3735584704111976,0.43898323037527576
5240,Cln5,0.8908694,0.59008795,0.3748966424678277,0.44034111795396347
5241,Snx9,0.8904402,0.26290828,0.3750876801477868,0.4405348414876046
5242,Gm32856,0.88845855,1.0438844,0.37620163811333074,0.4416894624060708
5243,Gpalpp1,0.8880341,0.3675757,0.3763948985125154,0.4418856207317864
5244,Pdk1,0.88666177,0.52933127,0.37716169368594754,0.44275503171828623
5245,Arhgap22,0.8863517,3.1662476,0.37738034191789216,0.4429192704037022
5246,Gm10791,0.8863517,3.1662476,0.37738034191789216,0.4429192704037022
5247,Ddt,0.8863231,0.18767342,0.3772785733074516,0.4428614304788012
5248,Samd4,0.88309723,1.0733358,0.37909798089535574,0.44474961259796497
5249,Dcp2,0.88243055,0.3632188,0.3794118722730976,0.44508692002839917
5250,Man1b1,0.8820337,0.33801454,0.3796148022960991,0.44529402118355854
5251,Trim29,0.8810193,3.0900342,0.3802547945536501,0.44601373865940397
5252,Tsen54,0.8794346,0.58110756,0.3810335227025191,0.4468029112365374
5253,Ephx2,0.8782368,0.5067858,0.3816680362242878,0.4474847572628956
5254,AU040320,0.87775075,0.34051174,0.3819281293166682,0.44775859262323026
5255,Mtr,0.8772946,1.0236351,0.3822140886741616,0.44803158838402873
5256,Atg16l1,0.8746101,0.33912393,0.3836285328135537,0.449607923299713
5257,Eif2ak3,0.873837,0.3997088,0.38405454582865406,0.449607923299713
5258,Gm10629,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5259,6330403N20Rik,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5260,Hmcn2,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5261,Zfp982,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5262,Rab33a,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5263,Bmp8a,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5264,Gm20661,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5265,Cldn8,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5266,Il34,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5267,4930415O20Rik,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5268,A430106G13Rik,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5269,Gm38150,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5270,1700124L16Rik,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5271,Gm44175,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5272,Bnipl,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5273,Sh3tc1,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5274,Gm26717,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5275,Marc1,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5276,Hhipl2,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5277,Gm48780,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5278,Ttpa,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5279,Lypd3,0.8736638,3.0081465,0.38422493996475027,0.449607923299713
5280,Panx1,0.8698952,0.33717,0.3861875731327894,0.45181054469050336
5281,Pars2,0.86989045,1.011047,0.38623082577717904,0.45182982218300843
5282,Calcb,0.8681102,2.9425972,0.38725031854462943,0.452802738736185
5283,Tacstd2,0.86753017,2.9481008,0.38755284921466104,0.45306542573694497
5284,Clpx,0.86737394,0.33196437,0.38755552121557335,0.45306542573694497
5285,C3,0.8670219,1.3801328,0.3878018182815718,0.45325915525014016
5286,Fastkd5,0.86498463,0.8203614,0.38889204602782246,0.45434459129877486
5287,Pla2g12b,0.8634821,0.34000242,0.3896968076357076,0.45522176580732143
5288,Wdr53,0.8626242,0.52193874,0.3901728336731969,0.455651665621813
5289,Bid,0.8609106,0.56656253,0.3911081349002945,0.4566807207613112
5290,AC165953.2,0.8593016,0.70053136,0.3920029187553048,0.4576621872143191
5291,Eral1,0.85861313,0.62224746,0.39237576854625134,0.4580024274896584
5292,Mmd,0.857811,0.45235646,0.3928046910667615,0.45837626455650377
5293,Smim13,0.8575747,0.30635858,0.39292035977403705,0.4584795374904491
5294,Eps8l3,0.8563973,0.15847073,0.39353781743150573,0.45916826862730137
5295,Trim37,0.8549403,0.48045886,0.394389430709417,0.46006647609715273
5296,Nid2,0.8548468,2.8111532,0.3945083032028418,0.4601097253817096
5297,Tlr1,0.8548468,2.8111532,0.3945083032028418,0.4601097253817096
5298,Ly6g6c,0.8548468,2.8111532,0.3945083032028418,0.4601097253817096
5299,Slc1a2,0.85384834,1.3463545,0.3950266739447532,0.46068245492866
5300,Pctp,0.8509529,0.6919771,0.3966034865090513,0.46239352182121324
5301,Tspan18,0.8494842,2.7516284,0.39747880739469366,0.46319003347734655
5302,Thsd4,0.8489816,1.3324313,0.39772198080532606,0.46336925174465926
5303,Peak1,0.84887594,0.5570063,0.3977424362383045,0.46336925174465926
5304,Gpd1l,0.84825337,0.55629027,0.39808986387625234,0.4637419890177936
5305,Ggps1,0.84731466,0.2930347,0.3985872070222738,0.46425725555638253
5306,Fitm2,0.84647954,0.44519112,0.39906962134589996,0.46476236959319284
5307,Slc51a,0.8453705,1.3346385,0.39968786151583025,0.46534653395057507
5308,Itpkc,0.8450786,0.41968015,0.3998409844692974,0.46549269492372497
5309,Myadm,0.84452343,0.2679465,0.40013823999987197,0.46580662251640725
5310,Vamp3,0.843248,0.21599422,0.4008403405189369,0.46649522387979725
5311,Mtfp1,0.84229064,0.32524785,0.4013916927071173,0.4667015984202349
5312,Chst2,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5313,Gm20594,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5314,Apol8,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5315,Gng3,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5316,Ciita,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5317,Gm48619,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5318,4921516A02Rik,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5319,Gatsl3,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5320,Tmem174,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5321,Glyat,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5322,Chsy1,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5323,Prtn3,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5324,Krt88,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5325,Trim72,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5326,Baalc,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5327,Dppa5a,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5328,Gm38336,0.8421572,2.6860757,0.4015431411830157,0.4667015984202349
5329,B4galnt4,0.8409934,0.9639518,0.4021503556076983,0.46724643699255775
5330,Ythdc2,0.8409803,0.3957367,0.4021247472521525,0.46724643699255775
5331,Klf13,0.8386032,0.21619383,0.40343988160371846,0.4686801598556209
5332,Il10rb,0.83831555,0.24456282,0.4036041165980925,0.4688148959597848
5333,Sec23ip,0.8377254,0.3084616,0.4039342903182924,0.4691576260665693
5334,Afg3l1,0.83682764,0.2244922,0.4044186812050744,0.46968790401484034
5335,Hsd17b13,0.8361504,0.7844232,0.4048450653357972,0.4701422177106317
5336,Fgd3,0.8360577,2.6378362,0.40494353819683493,0.4701680340629964
5337,Efr3a,0.83603776,0.23982656,0.40486558268272,0.4701422177106317
5338,Wdr62,0.83581126,1.2997339,0.4050571965484322,0.47023529112237156
5339,Hs3st6,0.83581126,1.2997339,0.4050571965484322,0.47023529112237156
5340,Wiz,0.8335031,0.40215346,0.4063196532311387,0.47166844247612755
5341,Actr6,0.8327791,0.779676,0.40673997914257676,0.472119451016471
5342,Raph1,0.83264387,0.20374174,0.40676413027131686,0.472119451016471
5343,Sfi1,0.8292453,0.37686455,0.40870437732741915,0.4740453891951473
5344,Slc2a1,0.8287944,0.328137,0.4089361866315536,0.47427597375325314
5345,Rpl13a-ps1,0.8267894,1.276974,0.41013165142337094,0.475537420487109
5346,Zfp930,0.82523733,0.6655314,0.41098380884009933,0.4764272703288229
5347,Tmem161b,0.8249091,0.40817824,0.4111500559083401,0.47655451565720436
5348,Gpc4,0.82426786,0.3525864,0.4115097666497469,0.4767999755518949
5349,Apoc4,0.8233726,2.5263727,0.4120879293767883,0.4771172424173792
5350,Gm15491,0.8233726,2.5263727,0.4120879293767883,0.4771172424173792
5351,Gm15947,0.8233726,2.5263727,0.4120879293767883,0.4771172424173792
5352,Ppp1r16b,0.8233726,2.5263727,0.4120879293767883,0.4771172424173792
5353,Gckr,0.8233726,2.5263727,0.4120879293767883,0.4771172424173792
5354,Slco2b1,0.8233726,2.5263727,0.4120879293767883,0.4771172424173792
5355,Gpha2,0.8233726,2.5263727,0.4120879293767883,0.4771172424173792
5356,Cym,0.8233726,2.5263727,0.4120879293767883,0.4771172424173792
5357,Erich3,0.8226506,1.2677575,0.4124684443814457,0.4774922822896962
5358,Gpr35,0.8226506,1.2677575,0.41246844438144603,0.4774922822896962
5359,Srgn,0.8225791,2.5263727,0.4125303789248588,0.4774984665859793
5360,Srebf2,0.8224237,0.20245856,0.4125265242078615,0.4774984665859793
5361,Med31,0.82017934,0.3276748,0.41383044755728216,0.47883905667369286
5362,Bcl2l11,0.8170872,0.5318803,0.41559612203856533,0.48078320143969216
5363,Fabp4,0.813442,2.4473572,0.41774688810037486,0.48307801786493665
5364,Vipas39,0.81317693,0.33319202,0.4178112567767672,0.4831139480682436
5365,Atp1a1,0.81229836,0.112322554,0.41829499293022154,0.4836070160110639
5366,Prcc,0.8122383,0.42457846,0.41835587823242915,0.483611141606538
5367,Tmem253,0.812005,0.43208236,0.4184948593092127,0.4837386636648376
5368,Aqp3,0.8110995,2.4207606,0.4190834866430937,0.48419634488588675
5369,Mmp28,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5370,Plekhd1os,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5371,Mtnr1a,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5372,Wincr1,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5373,Gm14410,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5374,Zfp473,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5375,Gm43062,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5376,Gfra4,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5377,1700001O22Rik,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5378,Gm5426,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5379,Ren1,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5380,Gm43403,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5381,Fam212a,0.81068134,2.4228985,0.41931101860162223,0.48419634488588675
5382,Dclre1b,0.81058484,0.7525677,0.41932120795036143,0.48419634488588675
5383,Zfp688,0.810289,0.3191951,0.41946176494653065,0.4843255069088405
5384,Mcat,0.8098541,0.4230767,0.4197202494132578,0.48455765265435624
5385,Pafah1b1,0.8098095,0.16192156,0.41972009878352523,0.48455765265435624
5386,Phospho2,0.807812,0.38393173,0.42089281305346193,0.4857784159959763
5387,Sfpq,0.8065832,0.14334077,0.42155845100961653,0.4864468586424562
5388,G930009F23Rik,0.8046159,2.3825839,0.422781910725478,0.48769189578866917
5389,S100a4,0.8046159,2.3825839,0.422781910725478,0.48769189578866917
5390,Zfp958,0.8044182,0.52184397,0.42284457797894126,0.48773084438787656
5391,Slc25a19,0.804234,0.4906922,0.42295476594477543,0.48782459676837436
5392,Cx3cl1,0.80372894,0.5333344,0.4232476210923438,0.4881290053262235
5393,Nedd1,0.80276453,0.6430055,0.4238023553214999,0.48866858531262797
5394,Mfn1,0.8026162,0.35786217,0.4238675842396612,0.48868628194974073
5395,Amd2,0.80261135,0.41892004,0.4238756212680507,0.48868628194974073
5396,Rreb1,0.79957277,0.24620087,0.4256044200124024,0.49054535808409877
5397,Runx2,0.7993715,2.3474505,0.4257981597219197,0.49070162844412996
5398,Rgmb,0.79888487,0.3406466,0.42601610499661446,0.4908857474781747
5399,Hoxa9,0.79885215,0.9757437,0.4260877250188789,0.49093475076427573
5400,Pxn,0.79804575,0.23778376,0.4264952296503559,0.491337179160961
5401,Gm10734,0.79697376,0.6371634,0.4271442588627441,0.49205129144028986
5402,Bpgm,0.79469395,0.2297201,0.42841831530695873,0.4932832335429127
5403,Lacc1,0.7945345,0.5141417,0.4285503223171816,0.49336790074378767
5404,9130230L23Rik,0.7920905,0.41316378,0.42995144227895543,0.49494717159815627
5405,Scyl2,0.7920264,0.28076747,0.42998443047910273,0.4949513822875074
5406,A230087F16Rik,0.7919291,2.2886024,0.43011299916283696,0.4950656067712212
5407,Gm13205,0.7914602,1.1932019,0.4303608080278444,0.49531705329899567
5408,Aifm2,0.79037255,0.52259237,0.43097368948683845,0.4959209689799113
5409,Mapk1,0.7903262,0.18118358,0.4309568173284628,0.4959209689799113
5410,Ppp2r5e,0.78966796,0.28033692,0.4313688615252309,0.49634184769114087
5411,Dpf2,0.789209,0.29508743,0.4316324976699124,0.4966113314365427
5412,Zfp54,0.788637,0.6289685,0.4319811953516207,0.4969786386391192
5413,Twf2,0.7883587,0.30960524,0.43212348621558005,0.4970745623645476
5414,Olfr1369-ps1,0.78810066,2.2757483,0.4323222738815039,0.4972693321348496
5415,Rai14,0.78796864,0.46978298,0.43235559640485655,0.4972737656305858
5416,Tnfrsf14,0.7873414,1.1845012,0.4327540509834207,0.49766420950969226
5417,Alg13,0.78679454,0.6276456,0.4330504409663364,0.49797112036163044
5418,Mcu,0.78529096,0.19521645,0.43390077993733733,0.49881297509657113
5419,Qrich1,0.7849735,0.28394023,0.43409707776430484,0.49897065508294014
5420,Ap4m1,0.7835372,0.36538994,0.4349386659917238,0.49990396326184033
5421,Zfp566,0.7832696,0.8740959,0.4351229481319535,0.500081710122367
5422,Rnaset2b,0.78284395,0.3642307,0.4353536395096179,0.5002446320798586
5423,Sh3bp5,0.7824371,1.1720418,0.4356219194859614,0.5005188187734458
5424,Zfp692,0.7818261,0.4137281,0.43594945135490204,0.5008269447623372
5425,Ctcf,0.7799968,0.19848754,0.4369987485139063,0.501998221999467
5426,A230107N01Rik,0.7792362,2.2003634,0.43752192448357985,0.5022573112694156
5427,Gm10260,0.7792362,2.2003634,0.43752192448357985,0.5022573112694156
5428,Gm48427,0.7792362,2.2003634,0.43752192448357985,0.5022573112694156
5429,Ntf5,0.7792362,2.2003634,0.43752192448357985,0.5022573112694156
5430,2810429I04Rik,0.7792362,2.2003634,0.43752192448357985,0.5022573112694156
5431,0610033M10Rik,0.7792362,2.2003634,0.43752192448357985,0.5022573112694156
5432,Kbtbd6,0.7792362,2.2003634,0.43752192448357985,0.5022573112694156
5433,Pcdh17,0.7792362,2.2003634,0.43752192448357985,0.5022573112694156
5434,Tpbgl,0.7792362,2.2003634,0.43752192448357985,0.5022573112694156
5435,2310033P09Rik,0.77824837,0.24343945,0.43802853558270594,0.5027362808922099
5436,Lin9,0.77624375,0.7119484,0.4392362613950124,0.5039510410008725
5437,Mtrf1,0.7745121,0.615064,0.4402504334434403,0.505011628329689
5438,Arrb1,0.77399004,0.32918385,0.44053038379167564,0.5052640675922332
5439,Top2b,0.7739877,0.19215614,0.440523729811245,0.5052640675922332
5440,H3f3b,0.7709097,0.061283294,0.44228891214416854,0.5070281527308386
5441,Tmem234,0.77090716,0.113266595,0.4423088258578177,0.5070281527308386
5442,Atcayos,0.770382,2.1400173,0.44273920570956427,0.5074525637674996
5443,B2m,0.76849586,0.12289149,0.44373954484248146,0.508530038656494
5444,Dnaaf5,0.76846075,0.8514536,0.44383287883436606,0.5085679249222469
5445,Pus7l,0.76846075,0.8514536,0.4438328788343662,0.5085679249222469
5446,Igf1r,0.76695174,0.7011884,0.44471777836067317,0.5095472915423926
5447,Ptn,0.76645625,2.1189857,0.44505587539187985,0.5098654376943633
5448,Fhod1,0.7651516,0.84686154,0.4457905053776515,0.5106723765017901
5449,Gfod2,0.7639524,0.42987007,0.4464858301327771,0.5113647606549894
5450,Rffl,0.7634844,0.5394621,0.4467647907061254,0.5116495312633774
5451,Zfp961,0.7628051,0.5386376,0.44717063997679696,0.5120448225289034
5452,Socs3,0.7624748,0.32808402,0.44735161524517353,0.5122172959195483
5453,Rassf7,0.7613736,0.24209556,0.44799747032240234,0.5128871988935236
5454,Ppm1d,0.76134443,0.43242595,0.44804471350895325,0.5129064880580413
5455,Polr3f,0.7612392,0.39423522,0.44809215996449814,0.5129260072853687
5456,Gtpbp3,0.76110333,0.6023208,0.4481820500679925,0.5129593119165338
5457,Fancb,0.7605163,2.0844927,0.44857625531828227,0.513166857060268
5458,Adgrb2,0.7605163,2.0844927,0.44857625531828227,0.513166857060268
5459,Gm44040,0.7605163,2.0844927,0.44857625531828227,0.513166857060268
5460,Stx19,0.7605163,2.0844927,0.44857625531828227,0.513166857060268
5461,Slc28a3,0.7605163,2.0844927,0.44857625531828227,0.513166857060268
5462,Smarca4,0.7601632,0.14112702,0.4486959481210697,0.5132538313050735
5463,Canx,0.7571396,0.10946312,0.45050768426650367,0.515201760097401
5464,Ranbp3,0.7569675,0.28568983,0.45062691222401763,0.515303187895934
5465,Tmem189,0.7551771,0.5322383,0.45171462605324064,0.5164070398108824
5466,Nr1i3,0.7539547,0.8311631,0.45245294087774124,0.5171459887098269
5467,Usp22,0.7537529,0.23698363,0.45254123953658154,0.5172040721689113
5468,Glmn,0.7518947,0.4820077,0.45367325808673975,0.5184003406157728
5469,Mfsd4a,0.751793,0.68433654,0.4537407557889964,0.5184423626473909
5470,Gm4950,0.75125104,1.1021333,0.454088935273273,0.5186997077598647
5471,Ogfr,0.7512035,0.25525424,0.45408344810683887,0.5186997077598647
5472,Zdhhc5,0.7484526,0.26409665,0.4557205503195183,0.520471376676701
5473,Ddx11,0.74819505,0.67990243,0.45590101152148166,0.520471376676701
5474,Acox3,0.74813586,0.45107502,0.455932747643345,0.520471376676701
5475,Asb4,0.7478216,2.0075755,0.45616817255916053,0.520471376676701
5476,Olfr920,0.7478216,2.0075755,0.45616817255916053,0.520471376676701
5477,Gm48960,0.7478216,2.0075755,0.45616817255916053,0.520471376676701
5478,Gbp6,0.7478216,2.0075755,0.45616817255916053,0.520471376676701
5479,Cnnm1,0.7478216,2.0075755,0.45616817255916053,0.520471376676701
5480,Lgi3,0.7478216,2.0075755,0.45616817255916053,0.520471376676701
5481,Zfp57,0.7478216,2.0075755,0.45616817255916053,0.520471376676701
5482,BC055324,0.7478216,2.0075755,0.45616817255916053,0.520471376676701
5483,Ppp1r42,0.7478216,2.0075755,0.45616817255916053,0.520471376676701
5484,Ccdc69,0.7478216,2.0075755,0.45616817255916053,0.520471376676701
5485,Far2os2,0.7478216,2.0075755,0.45616817255916053,0.520471376676701
5486,Lbp,0.7478216,2.0075755,0.45616817255916053,0.520471376676701
5487,Gm47320,0.7471019,2.0075755,0.456594543427951,0.5208524811722219
5488,Agmo,0.74699014,0.58866435,0.45662172482736896,0.5208524811722219
5489,Pex7,0.7462982,0.24791442,0.45701248321709076,0.5212629708880302
5490,Smad3,0.7459238,0.52483726,0.4572589662592125,0.5215088575036638
5491,Mmab,0.74477714,0.6754817,0.4579601639169617,0.5222027005945489
5492,Limd1,0.7436509,0.19309242,0.4586006283090591,0.5228270235586658
5493,Sept6,0.7426948,0.81364757,0.45922089044536774,0.5234598919007829
5494,Pcyox1l,0.74260587,0.31387168,0.45924881182762023,0.5234598919007829
5495,Cxcl2,0.74182403,1.9772284,0.45977335224307214,0.5240223773538999
5496,Ing5,0.7413586,0.3827144,0.4600038593414887,0.5242496877414481
5497,Zfp131,0.73953414,0.24545443,0.46109267647289454,0.5254550861345283
5498,Rab20,0.73909634,0.6693742,0.4613854675690837,0.5257532423005123
5499,Taf2,0.7382237,0.34176013,0.46189695635841355,0.526265015093392
5500,Gins3,0.7381276,1.0741895,0.46198998949183123,0.5262999441486973
5501,Ep400,0.7380528,0.21508947,0.46197977779505883,0.5262999441486973
5502,Btaf1,0.734783,0.34011114,0.4639797603091338,0.5284596689536064
5503,Rgs19,0.73265487,0.66194993,0.46529079252197647,0.5298703781067166
5504,Ppm1b,0.7325912,0.24945927,0.4653125412244997,0.5298703781067166
5505,Nfatc2ip,0.73247576,0.66194993,0.4653981515913036,0.5299321058099358
5506,Mrnip,0.7322292,0.79830074,0.46555823436401345,0.5300428555453196
5507,Zdhhc23,0.7315936,0.40134677,0.4659232810872378,0.5303868974869899
5508,Hbegf,0.731425,0.17675783,0.4659870634766875,0.5303879465917376
5509,Pcnt,0.73105127,0.31292,0.4662512432514846,0.5306528448012952
5510,9230105E05Rik,0.7291339,1.9056801,0.46746940412268356,0.5318599106371551
5511,E2f7,0.7291339,1.9056801,0.46746940412268356,0.5318599106371551
5512,Lrrc19,0.7291339,1.9056801,0.46746940412268356,0.5318599106371551
5513,Insl5,0.7291339,1.9056801,0.46746940412268356,0.5318599106371551
5514,Vps8,0.7281082,0.4283396,0.4680465272216343,0.5324447314861183
5515,3110062M04Rik,0.7250499,0.46181014,0.4699162857307495,0.534319609305734
5516,Xlr4b,0.72501373,1.0467737,0.4699624922252892,0.5343361444752563
5517,Orai2,0.7247902,0.22368333,0.4700562399484052,0.5344067270180785
5518,Neurog3,0.72378325,1.8805351,0.4707433549319602,0.535127089996638
5519,Sfswap,0.7223957,0.24918155,0.4715256084948707,0.5359689238415023
5520,Wrb,0.7215282,0.7831138,0.4720867657001222,0.5365706318575849
5521,Gm49207,0.7209306,1.0389057,0.47245822912552515,0.5369566686754604
5522,Cstf3,0.71800023,0.25548926,0.47421933598479804,0.5386390455511327
5523,Nhs,0.7164375,1.8375076,0.4752410392041565,0.5392840116044745
5524,Phkg1,0.7164375,1.8375076,0.4752410392041565,0.5392840116044745
5525,Art3,0.7164375,1.8375076,0.4752410392041565,0.5392840116044745
5526,Lat2,0.7164375,1.8375076,0.4752410392041565,0.5392840116044745
5527,Eva1c,0.7164375,1.8375076,0.4752410392041565,0.5392840116044745
5528,Kcnip3,0.7164375,1.8375076,0.4752410392041565,0.5392840116044745
5529,5730507C01Rik,0.7164375,1.8375076,0.4752410392041565,0.5392840116044745
5530,Zfp811,0.7164375,1.8375076,0.4752410392041565,0.5392840116044745
5531,Myom3,0.7164375,1.8375076,0.4752410392041565,0.5392840116044745
5532,Tmppe,0.7164375,1.8375076,0.4752410392041565,0.5392840116044745
5533,Gmip,0.7164167,0.39190128,0.4752036677103344,0.5392840116044745
5534,Gatd1,0.71615267,0.2984326,0.47537140966911073,0.5393956790052611
5535,Trim33,0.7160038,0.2654503,0.4754543125949827,0.5394281649088809
5536,Gm26901,0.71598876,1.0276312,0.4754959379567171,0.5394281649088809
5537,Yjefn3,0.71598876,1.0276312,0.4754959379567173,0.5394281649088809
5538,Gtf2e1,0.71551025,0.55845755,0.47577073027560635,0.5397036214977721
5539,Osgep,0.7120793,0.25295907,0.4778691193449348,0.5417562236443247
5540,Tada2a,0.7110557,0.495421,0.47851452266332484,0.5423785981961047
5541,Pnpla7,0.7108324,0.7680832,0.47866294557691924,0.5425103906649548
5542,Ifit1,0.71058977,0.633422,0.4788302586404448,0.5426271314591032
5543,Myo7b,0.7105104,0.163255,0.4788222328105133,0.5426271314591032
5544,Arv1,0.707545,0.7637459,0.4806928640531555,0.5445916133532728
5545,Slain2,0.70715004,0.22141033,0.4809040035273089,0.5447942440603745
5546,Med20,0.7067412,0.3256313,0.4811690807441539,0.5450579470737461
5547,Tmlhe,0.70425975,0.7594214,0.4827261808820774,0.5466585247407079
5548,Twnk,0.7037688,0.455976,0.48302730673806915,0.5469059179552413
5549,Gm32105,0.70288616,1.0010728,0.48359035037589615,0.5473965094307249
5550,Slc7a5,0.70178014,0.44470933,0.4842536662794217,0.5480602612816928
5551,Arhgap17,0.7008747,0.2363751,0.4848028334241923,0.5485481972665445
5552,Lyrm1,0.69887686,0.5429587,0.48606432746474715,0.5498649544792926
5553,Insig2,0.6983627,0.27115718,0.4863703628261957,0.5501374001402274
5554,Il16,0.6977819,1.7465762,0.48678311906474747,0.5504566866057504
5555,Omp,0.6977819,1.7465762,0.48678311906474747,0.5504566866057504
5556,Pdlim4,0.6977819,1.7465762,0.48678311906474747,0.5504566866057504
5557,Gm12802,0.6977819,1.7465762,0.48678311906474747,0.5504566866057504
5558,Marveld2,0.69517845,0.29599062,0.4883617377858106,0.5520568277823924
5559,Grb10,0.69386065,0.98251957,0.4892121033152945,0.5529810599132959
5560,Dnajc24,0.6915736,0.25335115,0.49060767989265297,0.5544842675097795
5561,Coq10b,0.6914756,0.18668284,0.4906524684990322,0.5544977501956314
5562,Fkbp15,0.69109386,0.26818037,0.4909073852585123,0.554748685879421
5563,Mmaa,0.6894664,0.3388512,0.4919370477615087,0.5556771054109952
5564,Edn2,0.68946105,0.9749914,0.4919594639905345,0.5556771054109952
5565,Traf3ip1,0.6889466,0.40185,0.49226339749000014,0.5559831893878423
5566,Pold1,0.68790644,0.533044,0.4929177279406095,0.5565732123785738
5567,Epb41l5,0.68729424,0.27690795,0.4932899709600712,0.5569555673785652
5568,Tpmt,0.68725383,0.27564707,0.4933223624063653,0.5569555673785652
5569,Rpusd1,0.6865493,0.53107685,0.49377571535308296,0.5573928153443892
5570,Tubal3,0.68554527,0.39986023,0.4943948999430172,0.5580171183558568
5571,Gpr19,0.6853319,0.7323518,0.4945474133411253,0.5580602756970122
5572,Cldn18,0.68508387,1.6853616,0.49473076885495126,0.5580602756970122
5573,Ccna1,0.68508387,1.6853616,0.49473076885495126,0.5580602756970122
5574,Gm28151,0.68508387,1.6853616,0.49473076885495126,0.5580602756970122
5575,Ly6g5b,0.68508387,1.6853616,0.49473076885495126,0.5580602756970122
5576,1700102P08Rik,0.68508387,1.6853616,0.49473076885495126,0.5580602756970122
5577,Gm11724,0.68508387,1.6853616,0.49473076885495126,0.5580602756970122
5578,4933415A04Rik,0.68508387,1.6853616,0.49473076885495126,0.5580602756970122
5579,9930111J21Rik2,0.68508387,1.6853616,0.49473076885495126,0.5580602756970122
5580,Aar2,0.6845911,0.28709033,0.49498977094070584,0.5582777960583085
5581,Unc119b,0.68367714,0.33019862,0.4955684319816803,0.5588440855263668
