,names,scores,logfoldchanges,pvals,pvals_adj
5605,Gm16568,1.409173,19.070473,0.1592212312328407,0.21248652049111297
5606,Gfi1,1.4081993,0.8143185,0.15938518804255383,0.21263104964019222
5607,Tsc22d3,1.4064165,0.1479533,0.15983603563925236,0.21311863490673438
5608,Zfp956,1.4059013,0.29355264,0.15995596140213117,0.21324715360497495
5609,Ebf2,1.4042969,19.384281,0.16066712231503774,0.21395910548479852
5610,Acnat2,1.4041573,2.0144813,0.16064471160025726,0.21394498562918493
5611,Gm12762,1.4030925,2.7171876,0.1609971500136246,0.21432954983861352
5612,Gm32872,1.402575,19.70287,0.16118008548215326,0.21448457468060628
5613,Efr3a,1.4013805,0.1032322,0.16132310596408156,0.2146276053280853
5614,Tbc1d13,1.401171,0.2164632,0.16139789043855957,0.21471133457094427
5615,1700016G22Rik,1.4002359,1.5068709,0.16179647074548864,0.215115222588605
5616,Pik3cg,1.3993158,1.5143985,0.16204822143985895,0.2154025181034997
5617,Prdx6b,1.3992606,1.4740952,0.16210364014825607,0.2154603767492849
5618,Mylk3,1.3979583,0.124801725,0.16233936246640962,0.21575786023097454
5619,Rai14,1.39715,0.26853275,0.16261470074183848,0.21606040644873295
5620,Atp8b1,1.3970858,0.07527624,0.1625952046297756,0.21605034560625583
5621,Taz,1.3968265,0.11456233,0.16268113487859198,0.2160852930771357
5622,Banf2os,1.3955157,1.9200824,0.16322772854281467,0.2166939648844122
5623,Rap1gds1,1.3949329,0.17749216,0.1632529909473473,0.2166939648844122
5624,Ptpn11,1.3948278,0.106562555,0.16327093154158592,0.2166939648844122
5625,Clec12a,1.3946067,2.9108129,0.16355005513551302,0.21701673006227465
5626,Gm10382,1.3941112,0.73784524,0.16352445753532516,0.21700390902428354
5627,Gm14412,1.3938526,1.5156159,0.16365823055526865,0.217144367269399
5628,Gm43703,1.3911669,19.940512,0.16460996040869794,0.21831121890244456
5629,Tert,1.3905877,0.26224765,0.1645701225395941,0.2182767446890358
5630,Gm37634,1.3892541,1.5891354,0.16513815957043082,0.21894763012268667
5631,Gm26520,1.3883139,2.5121827,0.16544018577972966,0.21929992875432888
5632,Pgr,1.3877044,2.0363135,0.1656030751231343,0.21947449761600799
5633,Tex14,1.3852568,19.492285,0.1664083846981333,0.22038984886671129
5634,Dctn5,1.3844105,0.12631257,0.16644487527206922,0.22042206512605045
5635,Gm44793,1.3834002,1.9402001,0.1669109550661208,0.22095854422759134
5636,Rnf151,1.3830608,2.642747,0.167022590804886,0.22109017554016142
5637,Vmo1,1.3813893,18.858479,0.1675932507963923,0.22178075600203276
5638,Amer1,1.38133,0.16358651,0.16739246528684945,0.2215474126028068
5639,Vpreb3,1.3761978,1.9245156,0.16914143919769312,0.22356826209680492
5640,Tex52,1.3751421,1.8549334,0.16948595860171922,0.2239419590100307
5641,Smc5,1.3751214,0.14590499,0.16933067884447972,0.22376942381905973
5642,Nr2c1,1.3744725,0.20008193,0.16950352636059238,0.22394884017263914
5643,Cenpj,1.3744123,0.24903168,0.16952027063270975,0.22395463241662908
5644,Pnpla2,1.3732723,0.1223878,0.16987381369514148,0.2243235646339384
5645,Gm26706,1.3724631,1.4272733,0.17023136047265242,0.22469745905179495
5646,Gm20498,1.3721509,0.25604734,0.17024874225764586,0.22470403270442055
5647,Olfr77,1.3715641,2.4579155,0.1705922920182001,0.22512467145504494
5648,Poln,1.3714896,1.6272957,0.17057361916318345,0.22511642549477173
5649,Cd37,1.3702757,1.3056747,0.17097574727866333,0.22554856679593016
5650,Ttc1,1.3702658,0.10737597,0.17081361937363534,0.22536750669415997
5651,Sympk,1.3697685,0.11963197,0.17095021636239702,0.22553130699506854
5652,1810024B03Rik,1.3695805,0.34900427,0.17106706226341498,0.22565259909368202
5653,Gm36445,1.3692226,0.5816213,0.17118808917307785,0.22575366131366204
5654,Derl2,1.3667111,0.07879617,0.1719160651053397,0.22662402209120772
5655,Ift140,1.3662076,0.33217692,0.1721497530545115,0.22684955458870498
5656,Klhdc3,1.3622309,0.14924477,0.17333772996952068,0.2283319759591236
5657,Zfp2,1.3613104,0.26781774,0.17363805576450053,0.2286777098704016
5658,5730455P16Rik,1.3604879,0.16892214,0.17387017010851505,0.22893347955789436
5659,AC102334.1,1.3601688,2.9765832,0.17419090498755935,0.22927248347156673
5660,Mepce,1.3600221,0.12539668,0.17400835416507532,0.2290654874394798
5661,Gm10269,1.3583224,0.47256383,0.17459648648655784,0.22972287696245308
5662,Pde6a,1.357999,0.50199395,0.17469789700785415,0.2298229286201488
5663,Stard3,1.3562654,0.120854735,0.1752232070873959,0.23043034469563986
5664,Alkbh8,1.3555274,0.15170728,0.1754559866402123,0.23066949803613457
5665,Lrrc31,1.3553637,0.799546,0.17560140284746314,0.23082717775632508
5666,Zfp968,1.3552072,0.31511986,0.17557483201396035,0.23080899523042497
5667,Nnt,1.3512839,0.28638098,0.17681858604704445,0.23229234052975628
5668,Zfp644,1.3498465,0.08603877,0.17724550998013122,0.23283632243384308
5669,Gm47430,1.3487877,5.4837275,0.17783378316685944,0.2335244468184031
5670,Rapgefl1,1.348249,0.56370497,0.1777954845409957,0.23349107663972613
5671,Parp9,1.347952,0.20947516,0.17788989830384047,0.23358120641838434
5672,Fgf15,1.3477349,1.4790585,0.17811927231759137,0.233848496132341
5673,Togaram1,1.3476683,0.13920526,0.17797308287627034,0.23367349917645958
5674,Mfsd3,1.3462387,0.27337644,0.17844399076637607,0.23420693000332982
5675,Tmem52b,1.3457097,2.5625012,0.1787930743657133,0.23464810331974206
5676,Mos,1.3450786,19.61244,0.17902874051466533,0.23487232998227653
5677,Alox15,1.344769,1.7833077,0.17908643752883865,0.23493101372610972
5678,Angpt2,1.3440752,0.83147615,0.17926702414888693,0.23515088760976488
5679,Gm28424,1.3436099,1.5567417,0.17930181998518283,0.23517950458314227
5680,Pelo,1.3427129,0.40021208,0.1795991231660513,0.23555240771955727
5681,Kif16b,1.3421003,0.18242072,0.17976238916909065,0.23574947375179167
5682,Podxl,1.3420738,0.18887648,0.17983817285859477,0.235814723840272
5683,Vil1,1.3418509,0.06646241,0.17980331749131584,0.23578608305892393
5684,Emc1,1.3414242,0.1461389,0.17998799755110462,0.23593488177911173
5685,Neu2,1.3408793,0.48666048,0.18020229037672023,0.2361896194542675
5686,Nupl2,1.3405209,0.2603851,0.18028727653168647,0.23626682796742565
5687,Zfp989,1.3398979,3.3056693,0.1806874157984325,0.2367227250073607
5688,Gm26917,1.339249,0.14648505,0.18065023795556176,0.23669113178948759
5689,Iqgap1,1.3389821,0.066574864,0.18077746442780993,0.2368064544510908
5690,N6amt1,1.3375423,0.102873206,0.18124196302316567,0.2373220163531496
5691,Cd27,1.337535,0.55973667,0.18128014308951404,0.23732766709818676
5692,Fam110b,1.336365,0.21780986,0.18164769001381367,0.23775731383083795
5693,Dhx30,1.3361694,0.13833885,0.18171098038697447,0.23781958369951625
5694,D330020A13Rik,1.3358085,1.2871766,0.18194882415633054,0.23804828831601943
5695,Senp8,1.3357509,0.18488474,0.18183808272060348,0.23793776419546575
5696,Dhh,1.3332586,2.2464433,0.1828379920218557,0.23914253789388604
5697,Ext2,1.3313441,0.117293455,0.18328017958971035,0.23963440424202354
5698,Fbxw2,1.3296046,0.09528396,0.18383875856533044,0.24033004808407088
5699,Efcab5,1.3282918,0.70094556,0.18435927148443804,0.2409757351050738
5700,Ap2s1,1.3272842,0.056004662,0.18459717217261692,0.2412518870885492
5701,Cep97,1.3262541,0.305922,0.1849831699925924,0.2417214811117685
5702,Ccar2,1.3254902,0.14723754,0.18521600261600257,0.24200827514237763
5703,Tmem45a2,1.3214314,2.5357025,0.18672114870941706,0.24379912758275762
5704,Scrn3,1.3184923,0.17493312,0.18753396089629,0.2447369517055516
5705,Smim19,1.3173116,0.12502235,0.18794673602518405,0.2452226478030035
5706,Nudcd3,1.3166878,0.11918902,0.1881405703632138,0.2454133909436675
5707,Atp6ap1l,1.3144977,20.001822,0.1891026428123015,0.24651779157609113
5708,Cilp2,1.3129758,1.3236549,0.18951343240410432,0.24698222554340543
5709,Cldn17,1.311342,3.9213238,0.19015830849819954,0.247733562818441
5710,Alox12b,1.3111364,0.77003866,0.19011907212201715,0.24771806901904422
5711,Pot1a,1.3095661,0.23238343,0.19059029651321835,0.24815522895187025
5712,Sycp2l,1.3093393,1.5740713,0.1907449798259611,0.24830147923461374
5713,A730020M07Rik,1.3055147,20.071646,0.19213994366186316,0.24997369420616775
5714,Gm26840,1.3045511,1.8296182,0.19238170606974314,0.25023432392517414
5715,Slx4ip,1.3044808,0.1803442,0.19226411895721607,0.2500993302739463
5716,Sh2b1,1.3034334,0.14908478,0.19263832235014927,0.2504961793212541
5717,Gm4675,1.3032956,0.8765818,0.19276178632277738,0.2506207524671644
5718,Edem1,1.3031502,0.1371908,0.19274195288153437,0.2506129489960905
5719,Eri3,1.3027933,0.11137548,0.1928408510491896,0.25070555931407523
5720,Cst9,1.3023262,19.800426,0.19322660699244965,0.25113498974938636
5721,Gmcl1,1.3017765,0.13176876,0.19320585096254195,0.25113498974938636
5722,Slc39a10,1.3017691,0.15939276,0.19321561248093672,0.25113498974938636
5723,Slc45a3,1.3015357,1.5737123,0.19338048214553716,0.2513169528041162
5724,Zfp595,1.3007569,0.2978421,0.19353587233196207,0.2514647881522281
5725,Gm32834,1.3002242,20.09405,0.19394544376700398,0.2519066305099889
5726,Zfp987,1.3000029,1.6464853,0.19397036985219437,0.25192094698243206
5727,A430073D23Rik,1.2979751,0.8305142,0.19451967033195697,0.2525800420484971
5728,Arhgap10,1.2978814,0.19242494,0.194572493728017,0.2526305276859864
5729,Gm45076,1.2966378,2.298626,0.19513063409133227,0.2532826104377713
5730,BC051077,1.2962836,0.777503,0.19512022719079267,0.2532826104377713
5731,Ube2g1,1.2957441,0.09115824,0.19525926230723306,0.2534314164573607
5732,Gm36640,1.2949886,2.1716018,0.1957065173465144,0.25391590178729245
5733,Fbxl22,1.2949588,0.38079828,0.19556462490286866,0.25379139368393333
5734,Gm11541,1.2946968,2.4345448,0.19580976315264428,0.2540003650173798
5735,Gm5108,1.2945466,1.6587079,0.1958331476377038,0.25401251356915705
5736,Ankrd40,1.2925866,0.11719278,0.19635081735190385,0.25462929141133306
5737,Pet100,1.2898061,0.11027791,0.19734198629956365,0.255823098645045
5738,Simc1,1.2882838,0.3074663,0.19785866115786438,0.2564561901079723
5739,Puf60,1.2877421,0.06869994,0.19801976494066362,0.25662828989055747
5740,Slco4a1,1.2870218,0.39623877,0.19830356150895206,0.256959324249496
5741,Bud31,1.2864105,0.069894806,0.1984980117105674,0.2571928971813337
5742,Gm16229,1.2863402,3.7918208,0.19873470836707452,0.25740754742319133
5743,Zfp951,1.2863116,0.45478785,0.19856915011278498,0.257266673642728
5744,Zfp114,1.2862818,0.72413695,0.1985962049974333,0.25728332892524625
5745,Gm4070,1.2861248,1.5867261,0.19862360765987375,0.2573004323435513
5746,Cyb5r2,1.285738,3.6410136,0.19894268366470272,0.25762167562326677
5747,Spry3,1.2854822,0.55666286,0.19887476232263526,0.25755212769093194
5748,Gabpb1,1.2846919,0.14550985,0.19909402432421616,0.257780807969878
5749,Sgta,1.284599,0.06819066,0.19912651001236192,0.25778602707301984
5750,Rgmb,1.2843615,0.17251359,0.1992166647146093,0.25788431435050413
5751,Mdfic,1.2818528,0.5678788,0.2001309582450497,0.2589355095387247
5752,Pex11g,1.2816831,0.12968566,0.20016084323412006,0.2589400484477382
5753,Ubox5,1.2813034,0.42309394,0.2003735812422761,0.2591597486279392
5754,Trim6,1.280657,0.9496387,0.2005976996487256,0.25943110063777725
5755,Tmem235,1.278856,3.490954,0.20135211645495737,0.26031387784854604
5756,Gm19708,1.2783015,2.1576242,0.20152078198042,0.26047617696556075
5757,Cdk16,1.2780805,0.09972096,0.2014196370168004,0.2603807320914032
5758,Tmem109,1.2774024,0.12719998,0.20165390872274927,0.26062965776071717
5759,Gm47438,1.2769073,0.33423164,0.20182254667054772,0.2608104074690574
5760,Pi4k2b,1.2761711,0.12580153,0.20211041302727548,0.2611265383372222
5761,Sgsh,1.2761432,0.30252308,0.2021267955705915,0.2611290844166522
5762,Stmnd1,1.2758638,3.5374043,0.2024083916167145,0.2614369580626782
5763,9930104L06Rik,1.2739481,0.31083757,0.2029058795565618,0.2620234930999461
5764,Zfp988,1.2731559,2.0981672,0.20331467017767357,0.2624952621454516
5765,9930004E17Rik,1.2712462,0.8657388,0.20393612527206387,0.263134695772752
5766,Sufu,1.2705851,0.2431937,0.2040831287626213,0.2632810402313945
5767,Gm17590,1.2702726,2.1880958,0.2043491930717927,0.26354922266836156
5768,Secisbp2,1.270123,0.11860472,0.20424073478859692,0.26345447541375366
5769,Gm28042,1.2684208,4.429755,0.20505971555315908,0.26434619041248875
5770,Gm26670,1.2678993,0.3865904,0.20505600449518638,0.26434619041248875
5771,Cdc42se1,1.2677656,0.10350337,0.20508385664928278,0.26434619041248875
5772,Osbpl9,1.2677616,0.13007435,0.2050814302968827,0.26434619041248875
5773,Bag4,1.2671916,0.1029961,0.2052733882036713,0.264534034200734
5774,Zfp825,1.2664636,0.20299532,0.20555986134191773,0.2648843700771074
5775,Gm15929,1.2651839,1.4674243,0.20612233845092126,0.2655714037113164
5776,Fhod1,1.2651659,0.64890134,0.20600453736155036,0.2654385018101217
5777,Tmem161a,1.26406,0.12461536,0.20641797849966706,0.2658955888266364
5778,Paip1,1.2633134,0.08447218,0.20666356316709453,0.26617409020646754
5779,Trdv3,1.2628016,2.2097285,0.20703941887068297,0.266639223151461
5780,Gm28529,1.2609012,1.2289329,0.20764270939447144,0.2673591708014801
5781,Nanos3,1.2607763,0.42272,0.20763346017624731,0.2673591708014801
5782,Ccdc174,1.2595952,0.10736619,0.20802688989497223,0.2677967472829131
5783,Mfsd14a,1.2588584,0.10015663,0.208273591700041,0.26807623840399536
5784,Col6a1,1.258123,1.5077584,0.2087225763735881,0.26852061639541625
5785,Sap25,1.2562964,1.1061096,0.20927019358850443,0.26918689746060714
5786,M1ap,1.2559755,3.2781682,0.20952045445439157,0.2694705504158944
5787,Ppfia4,1.2554415,0.6829925,0.20964486094247434,0.26961141567298547
5788,2210039B01Rik,1.255028,0.45833904,0.20970319379081492,0.26966729370445536
5789,Zfp235,1.2536329,0.26145163,0.2101904025039298,0.270236280633556
5790,Hist1h4f,1.2530464,1.4174243,0.21051397223133098,0.2705754886046312
5791,Lrrc45,1.2524989,0.15433493,0.2105957344765214,0.27066137842105914
5792,Zfp646,1.251513,0.13978063,0.2109367462194087,0.27106119891840186
5793,Col12a1,1.2490883,4.295925,0.2120401565834235,0.27234391416566606
5794,Cmtm6,1.2431535,0.097282715,0.21400693443887747,0.27463642220398193
5795,Zcwpw1,1.2418785,0.37947488,0.21449410111394673,0.2752226200753205
5796,Pnpla1,1.2400527,0.50174695,0.21524101766715226,0.2761027963972483
5797,Gm29561,1.2393882,3.5729752,0.2156002222384957,0.27650484334224973
5798,Zfp65,1.2385414,0.24974367,0.21577812552160597,0.27669383271946063
5799,Ftx,1.2377764,0.25185,0.21602383455546323,0.2769893042467227
5800,Rpl13a-ps1,1.2373039,1.0241363,0.21622703583564615,0.2772136336240929
5801,Klrb1b,1.2362074,1.5968269,0.21669885149441606,0.2777368953969954
5802,Fam219b,1.2352663,0.15987056,0.21692633074819376,0.27796946158603414
5803,Gm36520,1.2328844,1.930916,0.2179740957640331,0.27927256690344476
5804,Faap100,1.2317642,0.1689586,0.21825356164192838,0.2795910833844811
5805,Rabif,1.2311865,0.12907794,0.2184541902412635,0.2798283119817217
5806,Wdcp,1.2302889,0.16459134,0.21879715896802235,0.28024782435611456
5807,Ccdc171,1.229547,0.41603556,0.2190907768568603,0.28060407053576386
5808,Atp6v0a4,1.2295156,0.5261907,0.21915365156562114,0.28066475916860967
5809,Ogn,1.2294711,2.1897528,0.2192414417696543,0.2807573456374561
5810,Lancl2,1.229003,0.2248293,0.2192628391655952,0.280764903381019
5811,Pdgfra,1.2288458,3.0669193,0.21951399495130605,0.28102692535312046
5812,Abcc6,1.2284456,0.54115015,0.2195331472518081,0.2810315878942709
5813,Pdxdc1,1.2284063,0.093415245,0.2194863989017113,0.2810114515050952
5814,Gm44386,1.2268406,0.84782976,0.2201716379407052,0.28180912036222366
5815,Npepl1,1.2259368,0.09342145,0.220372957794167,0.28202695453259724
5816,Cndp1,1.22587,0.23661807,0.22049028042326385,0.2821225357668519
5817,Mcu,1.2255276,0.08198756,0.22055739989357842,0.2821434290222923
5818,Gm45359,1.2246134,2.227576,0.22108317915962789,0.2827760922768105
5819,Olfr1369-ps1,1.2244204,1.9664004,0.22114807043118861,0.2828028366051257
5820,mt-Co1,1.2240677,0.03450799,0.22116652103839235,0.2828028366051257
5821,Alpk2,1.2237285,0.76750255,0.22131395478202145,0.2829395166481525
5822,Fam171a1,1.2232579,0.15746392,0.2214398975306262,0.28307249212342434
5823,Junos,1.2228907,0.36672795,0.22157134406924975,0.28316061385179403
5824,Gm48545,1.2227057,3.0294273,0.22182282533246622,0.28342202751561635
5825,Ap1s3,1.2227018,0.21274638,0.22166316012532616,0.28325797293961386
5826,Gm10358,1.2224139,3.0216844,0.22193279515426967,0.28352254920681186
5827,Dnm3os,1.2222434,3.163614,0.22200180999129057,0.2835907216040746
5828,Tcaim,1.2221946,0.29776394,0.22184864742311328,0.2834350333281194
5829,Fam69b,1.2214762,0.17286602,0.22211694585673092,0.28371779640310946
5830,Ggnbp1,1.2213124,0.20112307,0.22217211519738406,0.28374825934033987
5831,Nuggc,1.2200463,3.2140577,0.2228345239621238,0.28451403986116
5832,Pigb,1.2195884,0.24722604,0.22281236660531384,0.2845057977816548
5833,4930558N11Rik,1.217126,2.989344,0.2239357495051947,0.2857992424656352
5834,Smarcal1,1.2159686,0.19090414,0.2241766402431536,0.28604487569811915
5835,Cx3cr1,1.2155586,3.0547948,0.22453462341470584,0.2864223346698856
5836,Gm16230,1.2152395,0.88842833,0.22452820537302207,0.2864223346698856
5837,Ccdc190,1.2140716,2.1175308,0.22505924251412143,0.28705113438781965
5838,Olfr461,1.2135274,1.890406,0.22527919865868518,0.2872710113658045
5839,Hist1h4j,1.2130464,0.48341087,0.22534096502066195,0.28730933398137876
5840,Gm26912,1.2128876,0.81804776,0.22540538602686774,0.2873712489038008
5841,2310011J03Rik,1.211255,0.08108726,0.22599004861928565,0.28807610038925263
5842,Gm16253,1.210384,1.3790553,0.226435835244186,0.2885834493064223
5843,Inf2,1.2096733,0.60833603,0.2266442563282702,0.28882875794147755
5844,Cdk19,1.2088447,0.2198298,0.22691996147920315,0.2891191042853303
5845,2310008N11Rik,1.2077712,19.910398,0.2275368596235491,0.2898643295731622
5846,1810065E05Rik,1.206932,3.165651,0.2278498259948482,0.2902018133839909
5847,Gm45353,1.2065796,1.4268703,0.2278222739039591,0.2901871199202696
5848,Tfpt,1.2061806,0.13869147,0.2279374649793392,0.29029302930769996
5849,Cyp27a1,1.2057017,0.62580425,0.22810998416313064,0.29047190969511305
5850,Tiam2,1.2046206,0.562872,0.2285819154287731,0.29099105779905426
5851,Gm40348,1.2042394,1.609442,0.22879720539304993,0.2912037485611599
5852,Eea1,1.2032143,0.08176208,0.22908878633417068,0.29149295783629486
5853,Cwf19l2,1.2021061,0.12386348,0.2295109612362769,0.2919276312137663
5854,Magix,1.1982718,2.904678,0.2311838410670671,0.2938491768708656
5855,Ddx41,1.1982565,0.093907505,0.23099962593681383,0.29365622832730864
5856,8430408G22Rik,1.197772,0.65733457,0.23133349984938323,0.29401877691996176
5857,Gm26766,1.1957743,0.7791595,0.23198533211599218,0.2948058796892735
5858,Alkbh3,1.1951388,0.10890688,0.23222903473945275,0.295074185164386
5859,Ces2g,1.194331,1.262876,0.23266229680034803,0.2956039657615529
5860,9430002A10Rik,1.193707,1.9281017,0.23296134631832785,0.2959600014532248
5861,Gm45889,1.1922567,3.0133512,0.23353617676446753,0.29661621106677044
5862,Aoc3,1.1897099,1.5843018,0.23446220120099745,0.29770291685780464
5863,G430095P16Rik,1.18905,0.64573675,0.2346854160326969,0.2979654581386333
5864,Gm16062,1.1864328,0.48510152,0.2356860692872205,0.2991182923360637
5865,Tmem267,1.1863506,0.19510716,0.23569246976554892,0.2991182923360637
5866,Zfp27,1.1853939,0.37998763,0.23606095622909667,0.2995230018147761
5867,Col6a2,1.1847773,1.1432736,0.23641641475973657,0.29993201365576716
5868,Trp53bp2,1.1842213,0.11801588,0.23650296333743293,0.3000208074431805
5869,Grpel2,1.1833581,0.101018965,0.2368601278228368,0.3004107977055845
5870,Malt1,1.1831825,0.14605033,0.23693616874097323,0.30048620714059593
5871,Gm4349,1.1820277,1.0260693,0.23746476685215065,0.30109335973366813
5872,Ovgp1,1.1806568,0.57012373,0.23795266505335744,0.3015853622063363
5873,Lamtor1,1.1800191,0.056638684,0.2381677975978182,0.30183691156710274
5874,Ccdc117,1.1797831,0.18879713,0.23828075797784162,0.3019312759997824
5875,Pdp2,1.1797421,0.14367765,0.23830383683589457,0.3019312759997824
5876,Chil1,1.1788119,2.3091645,0.23884306785899864,0.30248113137185967
5877,Zfp459,1.178176,0.3535204,0.23894657417023246,0.302591066353819
5878,Vps54,1.1780457,0.116165474,0.23897912087911638,0.30261113223906005
5879,4930471M09Rik,1.1774691,1.5529402,0.23933262742534556,0.30302163758135847
5880,Icam1,1.1771474,0.27891028,0.23933675453539494,0.30302163758135847
5881,Tbxas1,1.176294,1.072412,0.23977523545245846,0.30347076635674036
5882,Apaf1,1.1750035,0.1555115,0.24018468488278222,0.3039677520004981
5883,Ppp1r3b,1.1746854,0.37756395,0.2403260371339883,0.3041253992757881
5884,Gm47469,1.1746212,0.5748721,0.24036087814371326,0.3041482471601327
5885,A230020J21Rik,1.1717302,2.7337523,0.24166505447537448,0.305734472981379
5886,3110001I22Rik,1.1711873,0.38346928,0.2417358092332696,0.30580263404996244
5887,Islr,1.1701105,1.3160349,0.24222744707568547,0.30631763774178844
5888,Pcf11,1.1700948,0.09138248,0.24215342465658823,0.30626384194099654
5889,Tmem185b,1.1695132,0.15610026,0.2423870134285018,0.30649803170570344
5890,Zfp990,1.1690462,1.2079587,0.24269999887725813,0.30685097199476935
5891,Cabin1,1.1674993,0.1067992,0.24319701735132052,0.307393565217201
5892,Nkd1,1.1671419,0.98135465,0.2434230369683426,0.30763632606747576
5893,Wdr66,1.1668222,1.3364398,0.2435681148835351,0.3077767399103684
5894,Rarres2,1.166575,1.8800167,0.24369779141254072,0.30787725124430565
5895,Olfr1152,1.1664858,2.6816113,0.24377395456608286,0.30795093653927735
5896,Acnat1,1.1657395,0.28299296,0.24395086383907058,0.30815293515756553
5897,Zmynd15,1.1654469,0.9195671,0.24412746710338357,0.308354519096982
5898,Gm5426,1.1652027,2.702396,0.24429371835282918,0.3085430003370216
5899,Adnp,1.161999,0.22894323,0.245430754854475,0.3098278998960658
5900,Slc35c1,1.1618068,0.15862186,0.24553910889243458,0.30994309001128756
5901,Ndor1,1.1604818,0.4328182,0.24606434454622655,0.3105844555090964
5902,4933433G15Rik,1.1602255,0.80635655,0.24618232838024828,0.3106684501965259
5903,Prrt1,1.1592549,2.67566,0.24670646958068343,0.31122878667982806
5904,Hsf3,1.1592233,1.0342479,0.246665953762288,0.31121373276365827
5905,Gm11586,1.1591579,1.2014242,0.2465503467184215,0.31108953566790243
5906,CT025678.1,1.1590736,0.94272375,0.2467122392561604,0.31122878667982806
5907,Tmem236,1.1586366,0.114554584,0.24680668610043133,0.31132625629725114
5908,Triml2,1.1584123,0.67475986,0.24692732981189078,0.3114567552287956
5909,Sox18,1.1578897,2.5982664,0.24727754048772232,0.31181166094349233
5910,Mea1,1.157535,0.07524981,0.2472370662159331,0.311782322018826
5911,Rock2,1.1567206,0.06807144,0.24756432831806535,0.3121515702710526
5912,Zfp704,1.1564051,0.09877103,0.247694739040828,0.31229427156640194
5913,Hc,1.1561153,1.0948873,0.2479231145960256,0.31251096674077283
5914,Ankzf1,1.1553867,0.14580725,0.24814244938715002,0.31274993325304473
5915,Cnmd,1.1550103,1.6643709,0.24839963004193225,0.3130323461653625
5916,Fgf18,1.1524606,0.7431877,0.24938385827031193,0.31418343262409826
5917,Garem2,1.1494027,1.0227593,0.25063080655492226,0.315644650307127
5918,4933430M04Rik,1.148643,0.71199065,0.2509511963526245,0.31597664978672196
5919,Mterf2,1.1483952,0.13814236,0.2509990573641089,0.31597664978672196
5920,Gkn1,1.1477007,1.9220414,0.25141198748498944,0.3164390738915008
5921,Plat,1.1474683,0.7622732,0.2514187818169902,0.3164390738915008
5922,Yme1l1,1.14712,0.06734031,0.25150868376125907,0.31653023831841726
5923,Pter,1.1464926,0.116376154,0.251761202613895,0.31678202987230303
5924,Nfkbib,1.146268,0.108116426,0.25188115406500344,0.31691095274660075
5925,Per2,1.1450361,0.17547129,0.25240911420945983,0.3174870350823466
5926,Msl2,1.1450154,0.105418384,0.2523855664719444,0.3174794556307387
5927,Hey2,1.1442298,1.2476107,0.25277273831921543,0.3179002738672773
5928,Cant1,1.1437411,0.09200987,0.2529094085786822,0.3180500814850877
5929,Gm42957,1.1436458,1.2191013,0.2530751279017407,0.31823639686665556
5930,Tcf7l1,1.1427038,0.5446203,0.2534472721771757,0.31861591095387826
5931,Ndufa4l2,1.1425796,0.4333629,0.25344269101784855,0.31861591095387826
5932,Gigyf2,1.1409378,0.087235026,0.25408174122795124,0.3193027513739249
5933,Pigm,1.1406235,0.14389855,0.25422312773491085,0.31945827390449055
5934,Mbip,1.1388614,0.14093909,0.254965819513998,0.3203471107256175
5935,Zfp947,1.137489,0.34314403,0.25555136251418,0.3210160245004456
5936,1700125G22Rik,1.1371317,2.6636739,0.25584859221064304,0.32136711558160425
5937,Gm15614,1.1361517,0.8498958,0.2561345542568414,0.32170400586300496
5938,Map2k3os,1.1359572,0.3877685,0.2562046770159333,0.32176977492560443
5939,Manea,1.1357042,0.19206925,0.25627882100547306,0.32184058482105393
5940,Gm44206,1.1348714,1.7973474,0.2567737843893589,0.3223951354272603
5941,Slfn5,1.1348257,1.5624473,0.25676724818425123,0.3223951354272603
5942,Zbtb49,1.1323909,0.3278946,0.25766050485542874,0.3234860509614408
5943,Ccnl1,1.1321608,0.06207165,0.2577559068587398,0.3235642280085549
5944,Prdm10,1.1319932,0.22262146,0.2578478514595856,0.323653981336767
5945,Zfp966,1.1307904,0.54346293,0.2583328843022078,0.3242177183788909
5946,H2-DMa,1.1307864,0.25193542,0.25835064948145187,0.3242177183788909
5947,Max,1.130037,0.09054793,0.25864066844940264,0.3245142491264266
5948,Actr5,1.1283721,0.15797949,0.2593430598024976,0.32530542752242675
5949,Hgs-1,1.1261815,2.4030824,0.2604430223443141,0.326639933678731
5950,Hnf1aos1,1.1234595,0.11260692,0.26142739238484625,0.32782911776739077
5951,Wbp4,1.1228416,0.06816874,0.2616748657979798,0.32807133223039003
5952,Pptc7,1.1228026,0.13054597,0.26172354422576805,0.3281096587439764
5953,Gpatch1,1.1217402,0.12807389,0.26214941920743035,0.3285753546360978
5954,Vps37c,1.1212991,0.7880323,0.26237295595966525,0.32879968363719164
5955,Akirin2,1.1183697,0.06652221,0.26358711801169604,0.33017179338084485
5956,Spx,1.1144136,2.2498415,0.26543649572497,0.332281066897461
5957,Ptk7,1.1140144,0.22612005,0.265454409368108,0.332281066897461
5958,Efr3b,1.1131117,0.3041957,0.2658677145036853,0.3327294598074509
5959,Pate2,1.1112738,0.7685537,0.26663373723002093,0.33357292583516873
5960,Gm10184,1.110775,1.4632386,0.26698946803203105,0.33397184475473735
5961,Cyp2c55,1.1091942,0.57276326,0.2675978814725871,0.3346866856079109
5962,Ch25h,1.1087848,1.6706516,0.2678448659269755,0.3349493495569652
