,names,scores,logfoldchanges,pvals,pvals_adj
0,Rps2,68.18461,3.3393335,6.520698678635404e-151,1.5719541457424635e-147
1,Rpl11,64.09665,2.3630033,1.8615009477244245e-161,1.5706414246424832e-157
2,Rplp2,62.919415,2.5674212,1.3416605185139109e-154,5.660130312480561e-151
3,Rpl18a,62.659702,2.592183,1.92538439287038e-151,6.498172325937532e-148
4,Rpl27a,62.445675,2.5748146,3.637524798092103e-148,6.820358996422694e-145
5,Rps3a1,61.568832,2.5763319,4.451051293636375e-151,1.2518581763352305e-147
6,Rack1,59.73651,2.8301902,3.2972730201775486e-140,3.9932826893372807e-137
7,Rpl8,59.621845,2.2211761,2.079382780954816e-148,4.3861980535765654e-145
8,Rpl28,58.84225,2.4797235,2.7813234599619076e-142,4.266803035168836e-139
9,Rps18,58.63716,2.6101248,3.3129456385612994e-140,3.9932826893372807e-137
10,Rpl14,57.75133,2.6870048,1.5702088113534196e-137,1.6560796057243096e-134
11,Rpl30,57.62134,2.5191617,8.538723514095774e-142,1.2007579941697182e-138
12,Rps3,56.23012,2.6830409,5.2895173267152825e-133,3.7191918703466826e-130
13,Rps8,56.14939,2.466004,1.5543563966514113e-133,1.1404245301518506e-130
14,Tmsb4x,56.10658,3.2384298,4.3288566472610107e-134,3.4785455201204547e-131
15,Rpl23,55.74934,2.4462674,4.783657435405384e-136,4.4380296492348364e-133
16,Rplp1,55.509933,2.3715458,9.43607378258636e-136,7.961687254057241e-133
17,Rps7,55.32832,2.8507435,1.7648658152238817e-130,1.0636468082822502e-127
18,Rpl13,55.22204,2.2548077,1.248821710662529e-133,9.579030167013718e-131
19,Rpl18,55.18575,2.2660556,5.679103714317373e-138,6.388991678607044e-135
20,Rps4x,55.076332,3.0233197,7.145533612837145e-127,3.653966052018995e-124
21,Rpl5,54.516205,2.7772138,1.2876197051734323e-130,8.047623157333952e-128
22,Rpl10a,54.0362,2.521351,3.432982197969355e-132,2.2281374842589564e-129
23,Rps6,53.93269,2.7510843,9.282020701428922e-129,5.221136644553769e-126
24,Rplp0,53.207695,2.7969885,8.523053383589224e-123,3.687859637129953e-120
25,Rps23,52.022984,2.514531,1.332953637032088e-124,6.426740749976137e-122
26,Rpl3,51.282032,2.916023,1.2427643131440634e-119,4.369093288397098e-117
27,Rps11,51.21684,2.6149583,2.13930666242164e-121,8.595428554372661e-119
28,Rps20,51.215076,2.547897,7.86466431655773e-121,2.8851350074328627e-118
29,Rpl22,50.773903,2.9625585,3.16937192546812e-118,1.0914928824953985e-115
30,Rps16,50.557053,2.397186,7.010179453526091e-123,3.1130731125856e-120
31,Rps19,49.954338,2.5367193,4.606576098816166e-121,1.7274660370560622e-118
32,Rps15a,49.533077,2.7367704,8.474506176932054e-118,2.8601458347145684e-115
33,Eef1a1,49.324627,2.044508,1.5508184916325467e-123,7.072989742243034e-121
34,Rps27a,48.399235,2.4215465,1.0818996750859455e-116,3.380936484643579e-114
35,Rpl32,48.242973,2.5176823,5.650074869354598e-115,1.7335456985519789e-112
36,Rps5,47.890247,2.6435263,1.0525826705212468e-112,2.9551949098764456e-110
37,Rps21,47.721966,2.1764674,2.378673437337423e-121,9.334910291876514e-119
38,Rpl12,47.708405,2.8586357,1.0682482340886706e-112,2.9551949098764456e-110
39,Atp5b,47.269875,2.1586828,1.528913587434784e-121,6.292784582429752e-119
40,Ppia,47.25874,2.6043386,3.299946886256045e-114,9.769579597468555e-112
41,Rps13,46.423073,2.2930744,2.4962740894493922e-114,7.522254510617589e-112
42,Rpl21,45.53647,2.2977993,6.704014027249876e-111,1.7957180430133596e-108
43,Oat,45.45647,4.399605,1.6834247245158086e-100,3.3818800269290795e-98
44,Rpl9,44.945446,2.438625,2.7825551181765543e-108,7.223941172189131e-106
45,Rpl7,44.682007,2.7704542,4.587966822706317e-105,1.1385579431348398e-102
46,Rps15,44.117176,1.9521314,3.1614309426178996e-113,9.198128820116733e-111
47,Rps10,43.56867,2.4659202,1.194239256939792e-104,2.9206938349070995e-102
48,Rps14,43.381798,1.9822274,5.2216597567133256e-110,1.3768048186646464e-107
49,Rpsa,43.365574,2.3992248,2.0830091197014514e-102,4.565036220124934e-100
50,Atp5a1,42.89157,2.6517053,2.0934546362670303e-103,4.9756404207050896e-101
51,Rps24,42.760174,2.4194124,1.3114550298251687e-103,3.161543375471389e-101
52,Rpl39,42.612595,2.654882,2.8599276884497365e-102,6.109022752226494e-100
53,Rps17,42.488747,2.7462893,3.868091976806687e-101,7.960250257147907e-99
54,Hspe1,42.436188,3.8356555,4.946526792062405e-96,8.517616287352356e-94
55,Rpl29,42.104492,2.422025,7.06852801259019e-103,1.6339919207186227e-100
56,Rpl15,42.104233,2.5403357,3.034554438034529e-101,6.321988412571936e-99
57,Eef1g,42.078762,3.106847,6.977393965829251e-98,1.2938848700370175e-95
58,Eef1b2,41.99137,2.8822906,2.7264390543475718e-99,5.228256709331281e-97
59,Rpl35a,41.859547,2.2167034,9.633280600521579e-103,2.1967785153216435e-100
60,Rpl7a,41.646122,2.4455452,4.374559809276096e-101,8.894059853196882e-99
61,Rpl26,41.327442,1.8302543,3.5734274006749763e-106,9.000236923341825e-104
62,Pycard,41.185883,4.6129813,1.5972344342185995e-92,2.566983912137035e-90
63,Aldh1b1,40.592354,4.619218,8.153927077867147e-91,1.2285492807054295e-88
64,Rpl37,40.504574,2.310308,4.37516094523986e-99,8.29560010684524e-97
65,Rps25,39.98797,2.1677337,2.334427817565216e-99,4.5279849909670143e-97
66,Rps9,39.665977,2.3570085,1.7213408433323855e-95,2.934103710225657e-93
67,Naca,38.950005,2.7592843,6.143244504379975e-93,9.968004904943469e-91
68,Rps12,38.924416,2.057734,8.341385968797811e-97,1.4974562576964154e-94
69,Hint1,38.79901,2.5194685,4.776307945258251e-95,8.0600196576233e-93
70,Ndufa4,38.771606,2.9414406,2.678088521613884e-92,4.184513315021693e-90
71,Cox8a,38.59694,1.721485,6.07607919077085e-111,1.6537715539396467e-108
72,Cox4i1,38.23432,1.8778126,1.166081755489175e-99,2.315015249868215e-97
73,Rpl24,37.7881,2.0877674,1.6087685453036989e-93,2.661565608039208e-91
74,Gpx2,37.716892,3.936827,6.8173565932089315e-87,9.203431400832057e-85
75,Rpl17,37.649662,2.1697767,1.9707107507866153e-92,3.137334332030579e-90
76,Rpl6,37.122288,2.196907,5.783624039231985e-91,8.792671681264842e-89
77,Ptma,36.786015,1.9173495,1.9123489915851485e-90,2.8307797572806476e-88
78,Rps28,36.601185,2.348143,3.317479210233047e-90,4.8260742821278163e-88
79,Rpl4,36.453976,2.5949395,8.140759452225444e-88,1.1260271783303637e-85
80,Rpl36a,36.28684,3.2364702,3.354010643004061e-85,4.353763815437964e-83
81,Ran,36.20586,3.7649362,7.222626257111054e-84,9.028282821388818e-82
82,Csrp2,35.914585,5.208393,2.6035879790817076e-81,2.909638883907538e-79
83,Eif5a,35.847065,2.892986,4.5023262971521417e-85,5.799752386598656e-83
84,Rpl19,35.751038,1.6999787,2.950916621256058e-93,4.8346328139510656e-91
85,Hspd1,35.154015,4.1804485,4.672355390781932e-81,5.1198699493146164e-79
86,Phb2,35.056904,4.011811,4.242582709654801e-81,4.679319165060442e-79
87,Txn1,34.696712,2.0855932,3.822318797273059e-88,5.3307131986762706e-86
88,Cyc1,34.647377,3.5548673,1.6396573921523435e-81,1.895151951545945e-79
89,Npm1,34.587437,3.568873,1.0129498296845358e-80,1.0957389984568296e-78
90,Atp5f1,34.1499,2.5206332,1.3751182516049654e-83,1.6938044157542915e-81
91,Slc25a3,34.065514,2.2380338,3.139402825413875e-84,3.9832648630721166e-82
92,Rpl34,33.94113,2.0958283,7.112945986526267e-84,8.957534591241101e-82
93,Cox5a,33.812454,2.8720503,1.7897038123654572e-81,2.0545069274603464e-79
94,Atp5g1,33.73652,2.2895443,2.301364756400574e-83,2.793923040594222e-81
95,Lypd8,33.488083,3.3502538,4.228855756802694e-80,4.516578537724396e-78
96,Rpl27,33.00457,2.5488465,6.5417811635261255e-80,6.942928121666879e-78
97,Rps29,32.96478,1.5378989,5.17954549609149e-91,7.945893658776718e-89
98,Slc25a5,32.674053,2.230232,1.2126364191993904e-81,1.4210583037492857e-79
99,Atp5c1,32.095562,2.6245852,5.160332947574481e-78,5.092433829843238e-76
100,Chchd10,32.029346,3.0730374,3.834016567533005e-77,3.6760812259726973e-75
101,H2afz,31.941057,2.758726,1.8038192920971082e-76,1.7005279639183632e-74
102,Uqcrh,31.780785,1.9427311,1.236086957006959e-81,1.4385494758270645e-79
103,Cox7b,31.726469,2.2462082,2.3657280080668978e-79,2.4796062196353354e-77
104,Rpl22l1,31.542768,3.0134795,3.7643952105596795e-75,3.433738874497005e-73
105,Fau,31.277235,1.3007536,3.044986735131049e-89,4.354589080960716e-87
106,Wdr89,30.837072,3.3919325,5.2729310572102695e-73,4.563113414893503e-71
107,Prdx1,30.707937,2.1819355,1.9542185702997145e-78,2.0108194130370538e-76
108,Pigr,30.672785,3.3563082,1.5563617104787204e-73,1.3537940136251758e-71
109,Rpl36,30.563696,1.725882,8.932034518184578e-78,8.763260610137486e-76
110,Hnrnpf,30.535975,2.8157804,5.529862344143856e-74,4.885676809289402e-72
111,Ndufb9,30.305616,2.3849332,8.634147969374262e-75,7.75006632889312e-73
112,Rps26,30.279316,1.6480094,2.734687008474282e-78,2.7799905583134645e-76
113,Atp5j,30.216478,1.8469461,3.9989905662746628e-78,3.993074899756505e-76
114,Fth1,30.039762,1.5242968,2.6818734528337124e-81,2.97740884977427e-79
115,Rpl23a,30.034286,2.6505644,2.7849178365330785e-72,2.3855577914464822e-70
116,Cox7c,30.014503,1.6068276,7.91571171031669e-80,8.348602194474635e-78
117,Mgst1,29.808662,5.0280805,1.8520354509628655e-69,1.4742027469338847e-67
118,Tkt,29.472435,3.982866,2.5393041637269164e-69,2.0117726649244938e-67
119,Snrpg,29.296892,3.8956583,8.177933403331013e-69,6.35956802678391e-67
120,Suclg1,29.122782,2.9199407,2.0332931775319267e-70,1.6737474327244518e-68
121,Cps1,29.099936,5.793218,1.56043196339327e-67,1.1600127481172436e-65
122,Btf3,29.096798,2.7614663,4.741250297202499e-70,3.809933274537723e-68
123,H2afv,29.026619,3.578703,1.0277938913159208e-68,7.919644710482266e-67
124,Tpt1,28.950125,1.3250362,2.810141617761817e-77,2.7097794171274663e-75
125,Mrpl12,28.25428,3.8699718,1.115827090521167e-66,7.911589139724662e-65
126,Rpl37a,28.17,1.3470929,5.831761190812927e-75,5.290912370697212e-73
127,Eif4a1,27.992624,1.9399967,2.6036273170498295e-70,2.1022110514457354e-68
128,Atp5o.1,27.892857,2.3935006,2.014024123432984e-68,1.5240653400417763e-66
129,Nme1,27.872477,3.2603803,1.6798218163191496e-66,1.1762237821736783e-64
130,Ndufa12,27.681051,2.7077305,2.8672718880252052e-67,2.094597970148283e-65
131,Rps27l,27.48585,2.2354505,1.2896344807210897e-67,9.629461000959463e-66
132,Ndufs2,27.359442,3.140804,1.5624932380865307e-65,1.0762070772534777e-63
133,Ndufab1,27.29917,3.1076386,1.7282140515832248e-65,1.1855126878238585e-63
134,Dbi,27.269186,1.7505518,2.385304946760924e-75,2.187609835684271e-73
135,Ndufv2,27.25741,3.1810086,2.456407902946129e-65,1.6714469097667713e-63
136,Tomm20,27.164621,3.2882047,7.734367223725551e-65,5.179263765887646e-63
137,Uqcrq,27.077272,1.8039899,6.467484115609043e-69,5.075704463192086e-67
138,Tomm5,27.000315,4.2940755,2.0253874292237835e-63,1.294636851066339e-61
139,Snrpe,26.865772,3.4442263,8.757051979276987e-64,5.683663544242275e-62
140,Chchd2,26.828217,1.1960038,2.151466028622313e-74,1.9209518112699225e-72
141,Ndufb5,26.777859,2.9969935,2.7875196738044544e-64,1.8374763474785223e-62
142,Ybx1,26.770157,1.9028816,1.0837962736222064e-66,7.716903846993559e-65
143,Hmgb2,26.654232,4.4312825,1.39650480252637e-62,8.56946128823e-61
144,Ranbp1,26.6515,3.9201984,7.765399860462439e-63,4.853374912789024e-61
145,Prdx6,26.627623,3.5631928,2.9912722290115635e-63,1.89055126833596e-61
146,Prap1,26.57058,3.903048,2.3822135094101055e-63,1.516975583822473e-61
147,Mt1,26.563215,4.333362,1.3314123377815655e-62,8.199847883235007e-61
148,Rpl36al,26.523691,1.8043903,9.136048646799912e-67,6.560460464457383e-65
149,Uqcrc2,26.17491,3.4632158,3.058580983179775e-62,1.8633052018468843e-60
150,Rps27,25.940002,1.6339663,1.7922889480112898e-66,1.2497882643673766e-64
151,Cox5b,25.937426,2.1306899,2.6606733613101986e-64,1.7607397243964549e-62
152,Tspan8,25.83717,2.857682,2.63915049849626e-63,1.6742731075986612e-61
153,Krt19,25.710018,2.2735994,9.783519601514043e-67,6.995631070997859e-65
154,Eef1d,25.692558,3.1441429,2.3286837090728407e-61,1.3885702328835403e-59
155,Park7,25.624634,2.7469637,8.757629441474396e-62,5.278035600888586e-60
156,Cox7a2l,25.562403,2.5124233,4.091735479187617e-62,2.4837423097586703e-60
157,Atp5j2,25.49395,1.5700178,1.5839814693445142e-66,1.1137369706328614e-64
158,Hnrnpa1,25.451159,3.4732118,2.1479981833566882e-60,1.2413516898679491e-58
159,Cox6c,25.450788,1.3328463,2.5118613667384636e-70,2.047713070710704e-68
160,Ndufc2,25.427773,2.8531373,3.0220187714963885e-61,1.795653759471886e-59
161,Dmbt1,25.401514,6.6443686,2.5496468870739654e-59,1.4060552686069662e-57
162,Snrpf,25.398235,3.810413,6.050617859618853e-60,3.4148553973601384e-58
163,Marc2,25.071451,3.3093474,3.948765561204795e-60,2.266510845079283e-58
164,Eif3f,25.025814,2.8810875,4.9676884785977183e-60,2.8225502719305215e-58
165,Mrps14,25.010244,3.4750683,2.01976065598653e-59,1.1174905268777933e-57
166,Ociad2,24.908785,4.002797,6.968394170893509e-59,3.817910767332077e-57
167,C1qbp,24.833345,5.226093,4.202120917708473e-58,2.244012357162357e-56
168,Snrpd1,24.811031,4.0490494,1.953707635213304e-58,1.0533168161094092e-56
169,Uqcrb,24.769463,2.0400784,2.1528720321504724e-61,1.2882877851964263e-59
170,Atp5g2,24.737226,2.5797365,1.448214343955434e-59,8.039018767844721e-58
171,Lsm4,24.728886,3.58571,1.5269743327281066e-58,8.285431467777106e-57
172,Atp5h,24.673195,1.5422711,1.7532090476305624e-63,1.1249202539454655e-61
173,Ppp1r14b,24.497217,4.117239,1.1017652260959541e-57,5.791990090457703e-56
174,Rpl38,24.473429,1.7598767,1.088490647780405e-60,6.422475413039976e-59
175,Cldn15,24.45434,4.925251,1.981781749300262e-57,1.0195904579098146e-55
176,Pebp1,24.293903,2.6153722,1.944185197621654e-58,1.0515424746751735e-56
177,Eef2,24.268747,1.4771261,7.054541406708746e-61,4.177031096077548e-59
178,Ndufa10,24.25448,3.161761,7.323142791359775e-58,3.886101717113088e-56
179,Atp5l,24.238146,1.3516928,4.201003917014484e-64,2.7584412879229345e-62
180,Eif3h,24.164326,3.0351782,9.786911428026732e-58,5.177245465453013e-56
181,Gpx1,24.127777,3.2433596,1.7283289827031432e-57,8.946488215679613e-56
182,Rbm3,24.118002,2.6818614,4.2761909892304274e-58,2.276363499787491e-56
183,Tmem14c,24.0927,3.0955017,1.4372013691381435e-57,7.485423797594498e-56
184,Atp5d,24.02588,1.7574166,6.937684272459202e-60,3.902447403258301e-58
185,Hmgb1,24.024782,2.767916,2.9088371378000415e-57,1.4785128524209549e-55
186,Hspa8,24.009068,1.1511956,3.037645618104755e-62,1.857256152373831e-60
187,Uqcrc1,23.862225,3.1559322,7.0472253387255e-57,3.5393430830652616e-55
188,Vdac1,23.855436,3.044331,6.606684681424871e-57,3.3279941492252146e-55
189,Polr1d,23.835175,2.7115917,2.772318881015637e-57,1.4133800941733799e-55
190,Stmn1,23.7482,5.2140975,1.481651540806253e-55,7.062957556809468e-54
191,Ybx3,23.62105,3.8808935,1.262203460642688e-55,6.068285868474461e-54
192,Serbp1,23.526411,2.435697,1.7366837246847576e-56,8.594292625822664e-55
193,Eif3k,23.488966,2.6299148,1.3555764943401336e-56,6.747891841294913e-55
194,Nhp2,23.416527,4.7046137,7.746492275462548e-55,3.6011585991303163e-53
195,Snrpd2,23.321974,2.815781,8.336342460045969e-56,4.077558811979006e-54
196,Esd,23.253695,2.9665856,1.2829351739739627e-55,6.150434960457563e-54
197,Psma4,23.176836,2.7647545,1.3234787894427364e-55,6.326828490607983e-54
198,Snrpb,23.115887,3.1340842,6.4644088133375e-55,3.013450241024042e-53
199,Ndufa5,22.9848,2.7691195,3.9741404739258275e-55,1.8785327870447714e-53
200,Mrpl42,22.905104,3.8263218,6.283358358014461e-54,2.8350714516442254e-52
201,Grpel1,22.879908,3.3355927,3.215824998400331e-54,1.4587915819356342e-52
202,Tmem147,22.694923,3.3115745,8.778567174610103e-54,3.9190032029509386e-52
203,Mpc2,22.602928,2.7009037,3.601103985141918e-54,1.6291857841627308e-52
204,Sdhb,22.59374,2.8998015,6.322106056767879e-54,2.8449477255455458e-52
205,Tomm7,22.584875,2.5000746,2.26829590918228e-54,1.0373304462723842e-52
206,Ndufa8,22.493214,2.817625,9.118345952595219e-54,4.059949550133096e-52
207,Ndufb8,22.480322,2.015795,4.9781546004935395e-55,2.3449448534824394e-53
208,Ndufv1,22.427912,3.1395545,3.354487570700498e-53,1.4627126035031242e-51
209,Uqcr11,22.396158,1.4486284,1.713641738562531e-57,8.897755180997756e-56
210,Dhrs4,22.394962,3.4959545,7.575299259650305e-53,3.2610503828214e-51
211,Otc,22.36249,4.7851505,2.4680907903067833e-52,1.0457171551446154e-50
212,Uba52,22.250093,2.3376436,7.764226533045171e-54,3.4846096474770545e-52
213,Taldo1,22.16082,2.1375477,1.8508746501628406e-53,8.154963373759252e-52
214,Atp5g3,22.14633,1.7831061,1.8105788263258752e-54,8.325209180994317e-53
215,Atpif1,22.066786,1.3723242,1.2436389605329876e-55,5.996116416855476e-54
216,Rpl13a,22.042704,3.3660388,5.205665993148942e-52,2.1743963770888217e-50
217,Coa3,21.981773,2.5597157,9.32768859251435e-53,4.0052097964040626e-51
218,Set,21.98164,2.7987506,3.1571655203407794e-52,1.3319292038937664e-50
219,Psma5,21.933641,3.1910243,7.070304594336268e-52,2.924298775230993e-50
220,Srsf3,21.918077,2.0010858,3.957365261551525e-53,1.7211479069247934e-51
221,Rpl31,21.91497,2.0943434,1.236957359606306e-52,5.29788209222244e-51
222,Srsf2,21.888926,2.0274038,2.125127692957463e-53,9.314683069781089e-52
223,Sdhd,21.877655,3.2628803,9.464088030892801e-52,3.8952801346662444e-50
224,Impdh2,21.732733,4.4723797,9.556974562336586e-51,3.768082844379203e-49
225,Ifitm2,21.643002,4.311847,1.401263973575099e-50,5.461046086392562e-49
226,Anp32b,21.584003,2.8249328,4.0263500292731655e-51,1.6215908530783931e-49
227,Oaz1,21.56194,1.2768599,2.660119107766941e-54,1.2132299984747874e-52
228,Txn2,21.543015,3.5468714,1.302589887382254e-50,5.100047412894556e-49
229,Gm1123,21.524961,3.5701988,1.143404571445479e-50,4.497657842224349e-49
230,Hspa9,21.402946,3.5739164,3.0862700151261233e-50,1.186350945449962e-48
231,Mdh2,21.393202,2.089544,7.791902076674374e-52,3.2148740230777523e-50
232,Cox6a1,21.392002,1.7226734,4.965701169608516e-53,2.15414414491372e-51
233,Fkbp4,21.368387,2.408955,4.010374120712091e-51,1.6190206527994388e-49
234,Uqcrfs1,21.365164,2.5554523,4.4985200939539093e-51,1.7946223779071447e-49
235,Mrpl52,21.352404,2.3738966,2.923018640915789e-51,1.1857197010926428e-49
236,Psmb2,21.338917,3.3614488,3.243179220706834e-50,1.2438329397597234e-48
237,Rtraf,21.299614,2.8811605,2.0527150425513234e-50,7.963118699552547e-49
238,Dctpp1,21.250652,4.306402,1.437932894670354e-49,5.368388849018191e-48
239,Eif3e,21.184626,3.1650853,6.383396255136263e-50,2.431066316851015e-48
240,Mdh1,21.168375,2.2003384,4.3584545630419127e-51,1.742865420647684e-49
241,Echs1,21.151781,3.7456758,1.4847954185968146e-49,5.531108761329193e-48
242,Ppp1r1b,21.118193,2.868857,3.4269197411071285e-50,1.3113213295052787e-48
243,Ccl25,21.10477,4.077796,1.7595351102754465e-49,6.540122243589903e-48
244,Srsf7,21.040667,3.2435112,1.7763837160916123e-49,6.58823630968043e-48
245,Cox7a2,21.001566,1.5258428,1.8329335485924375e-52,7.830570539872755e-51
246,Eif3i,20.976686,2.9880645,1.7992451908728334e-49,6.643821136975725e-48
247,Tomm40,20.9475,3.766535,6.0566161776526674e-49,2.197965548341694e-47
248,Uqcr10,20.91345,1.5811155,7.024115554776315e-52,2.9123329235098356e-50
249,Acat1,20.891714,4.222168,9.780808350453152e-49,3.5042705077260496e-47
250,Tma7,20.826147,1.6404077,4.241891530043136e-51,1.7002831251657463e-49
251,Pomp,20.826115,2.3552074,8.183242140275121e-50,3.0824154267219343e-48
252,Ndufa9,20.818012,3.1600516,5.6786548853769145e-49,2.06524356014516e-47
253,Mif,20.76619,2.9891708,6.3663553307879996e-49,2.3054130087349247e-47
254,Ppa1,20.751358,3.023199,4.682521677921085e-49,1.7140467096511565e-47
255,Ccdc34,20.666054,4.2565055,4.4531663921403665e-48,1.5688347153939182e-46
256,1110008F13Rik,20.645203,3.3510692,2.162099125659387e-48,7.681141630632033e-47
257,Glrx5,20.638712,3.1303284,1.5647936970973182e-48,5.594468991211281e-47
258,Mrpl34,20.559568,2.9904432,2.0498369439720992e-48,7.297678993571556e-47
259,Psma1,20.54763,2.8160608,1.5824130202234705e-48,5.6455009970974765e-47
260,Tomm22,20.523308,3.1936445,3.925874589265569e-48,1.3859651400388385e-46
261,Prdx2,20.503962,1.9836992,2.4217047436085527e-49,8.903326263266738e-48
262,Snu13,20.489622,3.4325383,6.337308440332921e-48,2.209547106004505e-46
263,Actg1,20.471426,0.9124029,2.472540117941935e-52,1.0457171551446154e-50
264,Rnaseh2c,20.445232,3.892737,1.315531597877297e-47,4.5213025894459036e-46
265,Vdac2,20.443874,2.1166344,5.176958999197869e-49,1.8909346993823385e-47
266,Psmb3,20.401188,2.8660212,4.81513260413997e-48,1.6857959065324063e-46
267,Pgk1,20.379686,2.6578593,2.701852011441361e-48,9.578519473334657e-47
268,Cct3,20.359093,2.815633,5.57339402040535e-48,1.9472261717254715e-46
269,Cct5,20.35572,2.7072935,4.483859098214526e-48,1.5763567142160442e-46
270,Rpl10-ps3,20.302956,2.9130564,1.0271721635390742e-47,3.551952922074155e-46
271,Tubb5,20.302908,3.7039778,2.787288182135352e-47,9.369619138154196e-46
272,Sfn,20.134212,4.510446,1.067844840211254e-46,3.5126475006949144e-45
273,Ndufs3,20.107256,2.9762166,3.2368721826924965e-47,1.0859287889251666e-45
274,Swi5,20.080788,2.419349,1.2534733117803439e-47,4.325636428689837e-46
275,Fabp2,20.065836,2.178095,8.148127366882508e-49,2.9317622455467445e-47
276,H3f3a,19.995077,1.0358001,4.2010197899210457e-51,1.6879097370218488e-49
277,Sub1,19.905415,2.4791958,4.557551094427402e-47,1.5199342829735655e-45
278,Sem1,19.869574,1.785627,6.522292408235942e-48,2.2693543172985878e-46
279,Psmb1,19.86728,2.0183716,1.9403837684867785e-47,6.601608083309353e-46
280,Cct4,19.860498,3.1614504,2.0554592651145246e-46,6.683212928479307e-45
281,Tspo,19.824354,2.998923,1.951243289237076e-46,6.356608205767501e-45
282,Hsd17b10,19.80891,3.8991482,5.723551133187167e-46,1.8362153112648943e-44
283,Sdha,19.806145,2.6337113,1.056316955926525e-46,3.48151340454299e-45
284,Gm11808,19.76822,2.4919162,1.1073742034659378e-46,3.6355913781104477e-45
285,Fh1,19.735743,3.970687,8.949488220607416e-46,2.8401671285918403e-44
286,Pgam1,19.72986,2.585732,1.4890065479971154e-46,4.869570832839404e-45
287,Mapk13,19.658777,2.4947615,2.1035511879052383e-46,6.826428133827096e-45
288,Emg1,19.649275,3.7068756,1.4011690466876096e-45,4.403115021015533e-44
289,Sdhc,19.598644,2.887025,6.7931016205639726e-46,2.166986575557978e-44
290,Hmgn1,19.582314,3.1239445,1.1047872305174754e-45,3.484726077566803e-44
291,Sumo2,19.529804,2.5708537,6.100227594943701e-46,1.953346122669354e-44
292,Cks2,19.490007,4.9799314,6.382943568324241e-45,1.9584031402813014e-43
293,Dtymk,19.433441,4.399498,7.191999982471828e-45,2.1946654557723705e-43
294,Clca3b,19.433033,5.566938,9.632227201877311e-45,2.9025684648514216e-43
295,Cnbp,19.417364,2.5620747,1.5172440032193924e-45,4.759013485934433e-44
296,Cox6b1,19.409685,1.3742611,3.1547913961744106e-48,1.1160818618541546e-46
297,Hdgf,19.390188,3.2232823,4.7438242879671113e-45,1.4581427114653006e-43
298,Timm8a1,19.380274,4.6649876,1.0940124171557313e-44,3.284957213434691e-43
299,Ndufb4,19.379063,2.3801324,8.953889851323608e-46,2.8401671285918403e-44
300,Thoc7,19.372658,2.9345326,3.365128942595986e-45,1.038145354777098e-43
301,Fmc1,19.308073,3.2606127,6.443056280559015e-45,1.9732590695904427e-43
302,Dek,19.276596,3.8711731,1.5708564827591956e-44,4.683428117767036e-43
303,Eny2,19.264275,2.5534248,3.2618172337184806e-45,1.0099663453027405e-43
304,Mrpl21,19.254719,3.166471,9.389942543150442e-45,2.834620400995773e-43
305,Selenoh,19.24659,4.9776616,2.7385934200430476e-44,8.037176341430682e-43
306,Eif3m,19.23276,3.1105654,9.077023709464171e-45,2.749995962247897e-43
307,Ndufb11,19.164364,1.7586188,9.449035758112667e-46,2.9916037226670027e-44
308,Nedd8,19.101646,1.9317706,1.5449069375333917e-45,4.836791200533578e-44
309,Sf3b5,19.094994,3.0861871,2.296029593029009e-44,6.7618672569571586e-43
310,Prdx4,19.091845,5.0592003,7.00192950812905e-44,2.0026705160962327e-42
311,G3bp1,19.087276,3.010173,2.2838825446907083e-44,6.737852787002744e-43
312,Mrpl18,19.082241,3.279903,3.169019206035523e-44,9.284235955182196e-43
313,Banf1,19.080824,3.5421739,3.9793094179666825e-44,1.1557804892975519e-42
314,Nucks1,19.065613,3.1049151,3.312019886181273e-44,9.652907699362519e-43
315,Abracl,18.993277,2.5836363,1.5847071112344652e-44,4.715483282697301e-43
316,Sptssa,18.908817,2.788137,3.1952885402745736e-44,9.344972983905273e-43
317,Ndufs7,18.908258,2.198469,1.1898701753621632e-44,3.566440356880374e-43
318,Tyms,18.902935,5.1034055,2.2858775480605597e-43,6.397045377035148e-42
319,Cct2,18.8869,2.5330184,3.732112985201357e-44,1.085851838366774e-42
320,Mrpl20,18.873232,2.4097857,2.565641775089942e-44,7.542718633213025e-43
321,Idh3a,18.851236,3.7571204,1.7421650576113467e-43,4.90801925662629e-42
322,Epcam,18.84302,1.0479655,1.4107958952199313e-47,4.838857872324459e-46
323,Kcnn4,18.839674,6.4143414,3.9389603624932175e-43,1.0865612537855186e-41
324,Krtcap2,18.827631,2.3400996,3.257215343919141e-44,9.509603620871195e-43
325,Cnih4,18.817766,3.8967361,2.378949181870633e-43,6.624549083179362e-42
326,Serinc3,18.774273,3.2510262,2.1219062735590428e-43,5.948034612343663e-42
327,Nop10,18.761034,3.2308526,2.318704965947769e-43,6.47816991727957e-42
328,Snrpa1,18.753365,4.173322,3.940595480395481e-43,1.0865612537855186e-41
329,Ndufb10,18.717339,2.1196587,4.571509570892875e-44,1.3164543346214553e-42
330,Ddx39,18.71003,4.0131645,5.127599871782037e-43,1.3978715320892063e-41
331,Ppib,18.676031,1.8489842,4.14837237517106e-44,1.2007510091082614e-42
332,Lsm2,18.610447,4.507408,1.171906876714918e-42,3.1045413727730366e-41
333,Psme1,18.60977,2.218641,1.0055153118242577e-43,2.8662281903774237e-42
334,Pabpc1,18.560665,1.9732319,1.737351575007469e-43,4.902643449540307e-42
